monitorTime,weight,amplitude,obliguity,windSpeed,moment,height,rotation,安全状态
2025-09-22 16:30:30,13.49,50.52,-1.24,10.23,545.21,160.46,40.8,安全
2025-09-22 16:31:00,10.34,75.68,0.64,8.01,626.02,274.68,85.5,安全
2025-09-22 16:31:30,8.81,44.79,-0.76,10.55,315.68,438.12,74.3,安全
2025-09-22 16:32:00,12.12,62.83,-1.13,2.05,609.2,116.34,100.2,安全
2025-09-22 16:32:30,62.97,21.54,-1.25,5.02,1085.1,411.46,39.9,安全
2025-09-22 16:33:00,17.6,75.78,1.36,10.7,1066.98,444.21,33.9,安全
2025-09-22 16:33:30,16.97,27.22,-0.55,10.33,369.54,433.99,130.3,安全
2025-09-22 16:34:00,14.89,72.76,0.98,1.78,866.72,479.14,49.0,安全
2025-09-22 16:34:30,6.48,52.55,0.46,1.03,272.42,175.38,178.7,安全
2025-09-22 16:35:00,54.28,53.19,-0.86,0.86,2309.72,152.3,44.8,安全
2025-09-22 16:35:30,18.77,15.43,0.22,3.55,231.7,451.19,33.1,安全
2025-09-22 16:36:00,37.18,1.1,-0.05,0.61,32.72,537.75,142.3,安全
2025-09-22 16:36:30,39.21,6.94,0.28,8.2,217.69,104.9,102.3,安全
2025-09-22 16:37:00,65.14,51.8,0.91,9.5,2699.4,515.73,73.0,安全
2025-09-22 16:37:30,45.51,61.07,0.59,10.75,2223.44,7.53,63.9,安全
2025-09-22 16:38:00,22.49,23.29,-1.25,13.46,471.41,583.48,184.2,预警
2025-09-22 16:38:30,89.53,48.41,2.02,9.2,3900.73,598.17,163.0,预警
2025-09-22 16:39:00,77.27,48.98,-0.69,23.67,3784.68,632.15,285.7,危险
2025-09-22 16:39:30,64.46,0.64,-2.21,10.64,37.13,557.31,172.7,预警
2025-09-22 16:40:00,96.24,50.51,4.31,4.3,4861.08,638.66,271.5,危险
2025-09-22 16:40:30,2.79,37.5,-0.3,1.49,83.7,378.18,178.7,安全
2025-09-22 16:41:00,31.66,49.97,1.39,8.98,1265.64,254.96,132.7,安全
2025-09-22 16:41:30,10.26,40.97,-0.66,1.75,336.28,234.46,23.6,安全
2025-09-22 16:42:00,55.92,32.87,0.09,1.59,1470.47,76.88,105.0,安全
2025-09-22 16:42:30,78.8,5.84,-0.64,9.39,368.15,39.76,157.7,安全
2025-09-22 16:43:00,41.95,32.27,-0.57,3.22,1082.98,168.2,159.3,安全
2025-09-22 16:43:30,57.91,47.58,0.35,11.08,2479.82,253.04,140.8,预警
2025-09-22 16:44:00,86.79,49.93,-1.3,4.35,3900.08,539.15,245.7,预警
2025-09-22 16:44:30,38.85,37.57,1.64,7.07,1313.64,580.48,180.0,预警
2025-09-22 16:45:00,54.63,55.56,1.99,11.26,2731.72,571.14,246.8,预警
2025-09-22 16:45:30,96.27,42.2,6.36,6.68,4062.59,634.95,517.3,危险
2025-09-22 16:46:00,2.91,68.49,-0.81,9.17,159.44,76.57,104.4,安全
2025-09-22 16:46:30,71.05,30.53,0.74,8.69,1735.33,405.07,166.6,安全
2025-09-22 16:47:00,35.75,13.86,-1.36,2.67,396.4,78.77,100.4,安全
2025-09-22 16:47:30,14.8,3.12,-1.39,8.98,36.94,325.3,64.5,安全
2025-09-22 16:48:00,71.54,4.52,1.44,6.66,258.69,100.91,122.2,安全
2025-09-22 16:48:30,61.07,29.83,1.08,1.64,1457.37,153.37,16.8,安全
2025-09-22 16:49:00,16.88,19.11,1.25,0.85,258.06,235.08,95.8,安全
2025-09-22 16:49:30,71.9,63.9,0.76,10.48,3675.53,432.91,173.4,安全
2025-09-22 16:50:00,56.58,5.73,-0.29,6.99,259.36,192.9,49.2,安全
2025-09-22 16:50:30,46.2,71.78,-1.4,8.31,2652.99,397.5,173.5,安全
2025-09-22 16:51:00,74.46,47.84,0.06,2.21,2849.73,299.88,137.8,安全
2025-09-22 16:51:30,71.65,50.68,-0.91,6.48,2904.98,182.7,1.7,安全
2025-09-22 16:52:00,16.03,9.07,1.03,2.8,116.31,156.59,172.8,安全
2025-09-22 16:52:30,30.33,0.78,-0.65,1.3,18.93,56.55,13.9,安全
2025-09-22 16:53:00,47.46,14.45,-0.42,9.31,548.64,233.39,164.8,安全
2025-09-22 16:53:30,39.84,31.91,0.75,0.8,1017.04,49.22,117.4,安全
2025-09-22 16:54:00,38.96,63.24,1.25,4.2,1971.06,328.03,90.1,安全
2025-09-22 16:54:30,91.11,49.64,-2.19,2.75,4070.43,615.49,247.0,预警
2025-09-22 16:55:00,90.85,15.06,0.26,10.86,1231.38,578.88,167.7,预警
2025-09-22 16:55:30,7.98,78.23,0.22,20.36,624.28,647.76,333.8,危险
2025-09-22 16:56:00,32.73,41.92,-1.1,0.29,1097.63,84.05,112.8,安全
2025-09-22 16:56:30,5.9,15.18,-0.49,0.85,71.65,105.44,164.0,安全
2025-09-22 16:57:00,1.55,52.28,-0.35,7.27,64.83,323.78,40.2,安全
2025-09-22 16:57:30,67.78,32.52,0.97,4.39,1763.36,541.58,138.7,安全
2025-09-22 16:58:00,77.28,31.56,-0.08,8.16,1951.17,484.16,173.5,安全
2025-09-22 16:58:30,25.97,63.9,-0.87,5.9,1327.59,98.92,62.5,安全
2025-09-22 16:59:00,74.51,9.17,0.4,6.41,546.61,66.41,58.7,安全
2025-09-22 16:59:30,45.04,14.51,0.9,10.5,522.82,118.13,33.6,安全
2025-09-22 17:00:00,36.4,59.82,-0.66,0.22,1741.96,297.68,172.2,安全
2025-09-22 17:00:30,31.31,33.62,1.41,7.5,842.11,395.55,101.3,安全
2025-09-22 17:01:00,77.97,42.03,1.19,7.56,2621.66,404.32,52.3,安全
2025-09-22 17:01:30,24.29,62.64,-0.61,6.08,1217.22,137.15,147.1,安全
2025-09-22 17:02:00,8.85,66.36,0.31,2.03,469.83,298.12,50.8,安全
2025-09-22 17:02:30,25.88,28.13,-1.31,10.65,582.4,17.35,119.2,安全
2025-09-22 17:03:00,29.7,51.68,-0.43,7.28,1227.92,401.08,124.3,安全
2025-09-22 17:03:30,9.13,52.55,-0.66,0.32,383.83,228.16,78.0,安全
2025-09-22 17:04:00,37.38,56.39,-0.57,3.41,1686.29,33.31,123.6,安全
2025-09-22 17:04:30,45.43,27.01,0.62,5.81,981.65,258.09,92.0,安全
2025-09-22 17:05:00,50.91,49.2,-2.32,3.13,2254.29,351.67,157.1,预警
2025-09-22 17:05:30,75.9,46.95,0.32,14.37,3207.15,496.97,170.1,预警
2025-09-22 17:06:00,57.01,4.98,-0.57,12.22,255.52,516.75,230.1,预警
2025-09-22 17:06:30,87.48,45.93,-2.13,10.07,3616.16,504.86,170.3,预警
2025-09-22 17:07:00,99.38,17.47,5.94,6.07,1736.17,654.35,335.9,危险
2025-09-22 17:07:30,50.19,31.47,-1.32,5.29,1263.58,447.34,17.8,安全
2025-09-22 17:08:00,75.53,47.57,0.2,7.82,3233.67,257.53,159.9,预警
2025-09-22 17:08:30,90.67,44.45,-1.51,6.94,3627.25,498.04,246.4,预警
2025-09-22 17:09:00,92.09,20.98,1.53,1.3,1738.84,557.33,248.8,预警
2025-09-22 17:09:30,35.33,42.67,0.05,12.57,1356.78,495.22,170.9,预警
2025-09-22 17:10:00,56.39,64.24,1.32,36.37,3622.49,631.5,397.8,危险
2025-09-22 17:10:30,14.04,64.5,1.17,9.2,724.46,238.36,136.6,安全
2025-09-22 17:11:00,7.82,3.23,0.76,4.6,20.21,547.55,17.5,安全
2025-09-22 17:11:30,68.45,31.57,0.98,8.83,1728.77,503.8,53.6,安全
2025-09-22 17:12:00,75.98,9.41,-1.25,4.67,571.98,455.58,85.2,安全
2025-09-22 17:12:30,66.34,48.76,-0.87,10.25,2587.79,33.44,161.7,安全
2025-09-22 17:13:00,24.36,40.02,-0.23,1.86,779.91,196.99,34.7,安全
2025-09-22 17:13:30,16.32,14.97,-0.03,8.62,195.45,312.94,160.8,安全
2025-09-22 17:14:00,50.93,51.38,0.5,4.86,2093.43,379.14,12.5,安全
2025-09-22 17:14:30,68.79,51.03,-0.76,8.3,2808.28,6.96,39.1,安全
2025-09-22 17:15:00,5.22,62.42,0.77,8.79,260.67,2.47,90.2,安全
2025-09-22 17:15:30,56.39,11.17,0.45,0.92,503.9,99.74,85.6,安全
2025-09-22 17:16:00,52.29,10.78,-0.94,2.22,450.95,131.29,40.8,安全
2025-09-22 17:16:30,31.62,52.31,-0.19,8.38,1323.23,395.6,22.8,安全
2025-09-22 17:17:00,3.92,70.24,-1.43,10.5,247.81,345.59,104.8,预警
2025-09-22 17:17:30,78.95,53.68,-0.61,11.68,3814.23,83.83,24.9,预警
2025-09-22 17:18:00,74.62,15.08,-1.83,3.32,1012.74,542.53,190.6,预警
2025-09-22 17:18:30,75.29,58.93,-1.37,10.66,3993.16,549.04,194.0,预警
2025-09-22 17:19:00,82.5,15.97,-1.22,3.81,1185.77,620.46,239.1,预警
2025-09-22 17:19:30,67.46,52.36,3.07,7.13,3532.21,637.76,536.9,危险
2025-09-22 17:20:00,61.57,66.59,0.84,9.45,3279.96,388.59,136.9,安全
2025-09-22 17:20:30,41.86,73.08,0.98,9.12,2447.3,370.16,54.8,安全
2025-09-22 17:21:00,2.86,74.85,0.26,3.23,171.26,82.03,149.3,安全
2025-09-22 17:21:30,66.92,54.2,0.44,3.96,2901.65,167.25,1.5,安全
2025-09-22 17:22:00,66.69,5.84,0.39,5.45,311.58,289.68,166.8,安全
2025-09-22 17:22:30,89.79,2.88,-0.21,0.42,232.74,34.7,142.0,预警
2025-09-22 17:23:00,42.37,2.3,1.85,12.95,87.71,597.06,181.8,预警
2025-09-22 17:23:30,49.05,47.42,-1.39,7.93,2093.36,616.36,221.1,预警
2025-09-22 17:24:00,7.97,30.45,-1.87,13.45,218.42,622.07,163.9,预警
2025-09-22 17:24:30,68.69,23.22,0.47,24.68,1594.98,633.75,343.5,危险
2025-09-22 17:25:00,33.96,11.65,0.99,3.77,316.51,220.09,160.9,安全
2025-09-22 17:25:30,39.73,43.54,1.37,9.58,1383.88,93.21,85.2,安全
2025-09-22 17:26:00,80.56,22.19,-1.16,2.11,1608.86,407.17,138.6,预警
2025-09-22 17:26:30,77.52,47.36,1.46,9.93,3304.21,187.25,56.2,预警
2025-09-22 17:27:00,72.48,37.31,2.49,2.33,2433.81,605.02,208.1,预警
2025-09-22 17:27:30,73.19,61.71,-1.26,10.84,4064.9,496.74,168.5,预警
2025-09-22 17:28:00,32.42,3.36,-0.52,10.83,98.04,590.22,168.3,预警
2025-09-22 17:28:30,57.26,54.67,5.88,4.81,3130.4,647.12,511.6,危险
2025-09-22 17:29:00,3.99,41.93,-1.4,5.06,133.84,486.91,65.1,安全
2025-09-22 17:29:30,74.6,39.54,1.3,8.18,2359.75,56.9,41.6,安全
2025-09-22 17:30:00,31.54,13.62,-0.02,5.1,343.66,525.94,78.1,安全
2025-09-22 17:30:30,62.85,64.59,1.13,2.26,3247.59,272.82,62.6,安全
2025-09-22 17:31:00,31.99,28.87,0.98,4.89,738.84,288.04,176.8,安全
2025-09-22 17:31:30,4.81,39.04,0.82,1.64,150.23,336.35,43.1,安全
2025-09-22 17:32:00,69.39,21.37,-0.51,6.46,1186.29,100.97,51.3,安全
2025-09-22 17:32:30,33.34,28.3,0.07,6.48,754.82,311.67,117.8,安全
2025-09-22 17:33:00,24.63,10.12,0.78,9.19,199.4,141.36,73.3,安全
2025-09-22 17:33:30,39.89,42.67,0.48,0.46,1361.69,396.82,11.2,安全
2025-09-22 17:34:00,37.47,66.22,-0.15,1.62,1985.01,541.77,160.1,安全
2025-09-22 17:34:30,61.71,28.46,-0.95,10.17,1405.01,292.8,153.4,安全
2025-09-22 17:35:00,27.37,26.83,1.46,5.64,587.47,77.39,39.5,安全
2025-09-22 17:35:30,38.56,3.41,0.84,11.93,118.34,195.22,176.9,预警
2025-09-22 17:36:00,14.47,47.28,-1.56,13.59,615.73,556.85,244.4,预警
2025-09-22 17:36:30,79.14,23.97,1.45,10.54,1707.29,592.99,230.5,预警
2025-09-22 17:37:00,50.49,38.42,1.02,11.78,1745.84,584.04,239.9,预警
2025-09-22 17:37:30,96.91,40.08,-7.4,5.33,3884.15,634.7,507.7,危险
2025-09-22 17:38:00,37.15,41.29,-0.5,3.0,1227.14,360.78,21.6,安全
2025-09-22 17:38:30,70.34,50.51,-0.93,7.5,2842.3,331.45,33.2,安全
2025-09-22 17:39:00,21.86,32.72,0.6,6.9,572.21,292.73,138.3,安全
2025-09-22 17:39:30,60.64,43.05,0.86,3.62,2088.44,484.69,110.7,安全
2025-09-22 17:40:00,65.79,36.66,-0.84,5.86,1929.49,204.12,125.5,安全
2025-09-22 17:40:30,38.07,66.89,0.53,7.4,2037.2,119.44,177.2,安全
2025-09-22 17:41:00,67.34,52.33,-0.51,5.79,2819.12,75.42,96.9,安全
2025-09-22 17:41:30,11.68,44.25,0.45,4.22,413.47,274.2,157.6,安全
2025-09-22 17:42:00,8.69,63.34,-0.99,0.41,440.34,102.07,137.7,安全
2025-09-22 17:42:30,32.42,69.8,0.07,0.25,1810.33,394.2,19.8,安全
2025-09-22 17:43:00,75.87,21.44,1.36,8.22,1463.99,600.83,233.0,预警
2025-09-22 17:43:30,76.43,18.7,-0.89,11.74,1286.32,621.9,209.6,预警
2025-09-22 17:44:00,45.9,70.44,-0.09,12.59,2909.88,502.15,166.6,预警
2025-09-22 17:44:30,96.54,27.61,9.2,1.46,2665.47,628.82,349.6,危险
2025-09-22 17:45:00,49.08,7.23,-0.44,2.72,283.88,503.54,153.5,安全
2025-09-22 17:45:30,46.39,39.97,1.29,10.07,1483.37,533.13,22.6,安全
2025-09-22 17:46:00,12.85,54.14,0.12,0.21,556.56,34.1,159.9,安全
2025-09-22 17:46:30,69.51,23.31,1.17,6.42,1296.22,443.25,76.9,安全
2025-09-22 17:47:00,9.08,34.7,-0.13,5.95,252.06,58.08,178.5,安全
2025-09-22 17:47:30,19.54,15.89,0.08,5.81,248.39,241.91,138.9,安全
2025-09-22 17:48:00,41.34,48.37,0.67,0.28,1599.69,313.86,159.2,安全
2025-09-22 17:48:30,1.4,32.42,1.28,3.82,36.31,252.31,176.7,安全
2025-09-22 17:49:00,15.95,5.23,1.08,9.38,66.73,259.65,92.6,安全
2025-09-22 17:49:30,66.87,49.16,-0.7,0.19,2629.86,263.84,154.6,安全
2025-09-22 17:50:00,71.67,61.35,1.14,6.27,3517.56,244.54,139.5,安全
2025-09-22 17:50:30,59.19,37.89,-1.24,10.0,1794.17,250.59,65.4,安全
2025-09-22 17:51:00,50.37,50.41,-0.87,9.04,2031.32,159.47,33.6,安全
2025-09-22 17:51:30,32.52,58.45,1.4,8.74,1520.64,517.19,25.3,安全
2025-09-22 17:52:00,5.7,44.62,-0.63,8.94,203.47,369.6,174.7,安全
2025-09-22 17:52:30,20.39,38.87,0.0,2.59,634.05,324.56,79.8,安全
2025-09-22 17:53:00,35.74,29.03,-1.45,5.64,830.03,184.39,0.2,安全
2025-09-22 17:53:30,24.64,22.3,-0.32,1.43,439.58,279.23,124.6,安全
2025-09-22 17:54:00,50.42,60.11,-0.14,5.61,2424.6,445.72,77.0,安全
2025-09-22 17:54:30,56.13,31.27,-0.25,8.21,1404.15,96.17,60.9,安全
2025-09-22 17:55:00,17.94,28.74,-0.81,6.26,412.48,439.0,141.6,安全
2025-09-22 17:55:30,29.17,79.1,0.28,4.32,1845.88,459.55,131.4,安全
2025-09-22 17:56:00,59.94,13.74,-0.1,9.31,658.86,277.23,123.0,安全
2025-09-22 17:56:30,47.04,64.42,-0.65,6.22,2424.25,67.79,124.2,安全
2025-09-22 17:57:00,58.56,3.04,0.53,4.48,142.42,68.26,75.6,安全
2025-09-22 17:57:30,15.55,33.25,-0.35,7.98,413.63,425.82,109.3,安全
2025-09-22 17:58:00,1.82,74.48,0.56,0.38,108.44,450.36,36.0,安全
2025-09-22 17:58:30,46.34,35.85,-0.24,9.61,1329.03,240.55,13.6,安全
2025-09-22 17:59:00,75.73,57.19,0.55,5.06,3464.8,51.08,142.3,安全
2025-09-22 17:59:30,6.05,5.5,0.11,1.74,26.62,4.26,76.2,安全
2025-09-22 18:00:00,10.99,12.85,-1.27,2.22,112.98,393.52,145.6,安全
2025-09-22 18:00:30,36.21,40.53,-1.4,0.76,1174.07,141.67,97.9,安全
2025-09-22 18:01:00,59.17,42.6,-0.32,1.29,2016.51,429.43,65.5,安全
2025-09-22 18:01:30,58.89,36.2,0.72,9.8,1705.45,506.57,96.3,安全
2025-09-22 18:02:00,40.93,21.14,1.31,4.95,692.21,70.18,77.9,安全
2025-09-22 18:02:30,10.17,40.21,0.18,3.65,327.15,39.42,169.8,安全
2025-09-22 18:03:00,61.87,57.93,-0.4,8.22,2867.3,266.96,36.2,安全
2025-09-22 18:03:30,9.96,27.61,-1.09,10.78,220.0,27.06,79.4,安全
2025-09-22 18:04:00,36.17,24.06,1.73,10.51,783.23,586.32,235.5,预警
2025-09-22 18:04:30,48.67,29.39,2.36,5.44,1287.37,544.11,200.0,预警
2025-09-22 18:05:00,26.58,32.91,1.59,15.0,787.27,500.4,209.9,预警
2025-09-22 18:05:30,16.43,55.63,-2.57,20.67,914.0,634.86,470.6,危险
2025-09-22 18:06:00,90.25,42.2,1.06,7.22,3427.7,516.57,104.4,预警
2025-09-22 18:06:30,19.01,36.08,0.45,8.19,617.29,97.8,9.2,预警
2025-09-22 18:07:00,77.77,30.54,-2.4,8.07,2137.59,522.99,211.8,预警
2025-09-22 18:07:30,40.32,16.23,1.45,10.63,588.95,605.67,207.0,预警
2025-09-22 18:08:00,76.43,42.53,-1.25,14.11,2925.51,507.75,188.8,预警
2025-09-22 18:08:30,52.35,35.99,2.81,29.14,1884.08,652.69,426.6,危险
2025-09-22 18:09:00,80.83,28.12,-0.26,9.38,2045.65,294.07,3.6,预警
2025-09-22 18:09:30,86.76,40.59,1.86,6.3,3169.43,558.25,230.3,预警
2025-09-22 18:10:00,92.48,25.37,0.51,10.46,2111.6,550.94,175.3,预警
2025-09-22 18:10:30,77.51,6.13,-1.79,7.48,427.62,615.6,181.8,预警
2025-09-22 18:11:00,95.14,48.85,-0.47,15.95,4647.59,625.12,364.0,危险
2025-09-22 18:11:30,53.6,34.4,-0.35,1.3,1475.07,134.72,18.0,安全
2025-09-22 18:12:00,64.6,9.16,0.29,3.71,473.39,124.3,115.1,安全
2025-09-22 18:12:30,36.57,32.02,0.28,5.31,936.78,166.92,100.6,安全
2025-09-22 18:13:00,53.56,1.96,-0.1,0.63,83.98,102.53,100.9,安全
2025-09-22 18:13:30,69.3,57.69,-1.29,4.53,3198.33,320.66,26.5,安全
2025-09-22 18:14:00,89.12,50.08,-0.85,0.1,4016.82,580.57,167.0,预警
2025-09-22 18:14:30,47.76,43.32,-2.28,12.43,1862.07,576.71,237.5,预警
2025-09-22 18:15:00,27.4,23.02,-1.41,14.53,567.67,509.08,186.1,预警
2025-09-22 18:15:30,99.1,35.85,-0.25,30.58,3552.74,645.49,539.8,危险
2025-09-22 18:16:00,56.81,54.53,1.32,1.24,2478.28,387.63,153.1,安全
2025-09-22 18:16:30,76.35,13.05,0.54,5.45,896.73,136.11,108.1,预警
2025-09-22 18:17:00,79.67,26.57,1.92,5.72,1905.15,515.28,179.2,预警
2025-09-22 18:17:30,90.08,9.31,-0.58,13.68,754.78,586.15,187.5,预警
2025-09-22 18:18:00,73.82,7.43,0.82,1.91,493.63,496.35,199.3,预警
2025-09-22 18:18:30,96.07,28.68,-7.86,10.58,2755.29,630.56,322.1,危险
2025-09-22 18:19:00,30.3,65.45,1.24,2.19,1586.51,298.63,114.6,安全
2025-09-22 18:19:30,41.75,34.35,-0.92,5.28,1147.29,220.67,143.2,安全
2025-09-22 18:20:00,61.09,9.31,-1.23,9.81,455.0,294.53,154.4,安全
2025-09-22 18:20:30,4.66,50.02,1.08,5.83,209.78,53.69,43.3,预警
2025-09-22 18:21:00,32.53,69.27,-1.4,10.14,2028.02,3.28,8.6,预警
2025-09-22 18:21:30,11.82,32.83,-2.29,8.96,349.25,612.06,171.1,预警
2025-09-22 18:22:00,80.64,34.48,1.48,9.81,2502.42,555.44,175.7,预警
2025-09-22 18:22:30,90.58,14.28,-1.4,11.15,1164.13,520.1,218.4,预警
2025-09-22 18:23:00,73.89,49.37,-4.98,32.52,3647.95,649.86,416.4,危险
2025-09-22 18:23:30,86.64,16.89,0.35,1.98,1317.01,505.2,215.5,预警
2025-09-22 18:24:00,28.98,64.33,1.82,4.06,1677.86,540.44,244.4,预警
2025-09-22 18:24:30,99.6,22.55,7.71,5.8,2245.98,651.77,457.7,危险
2025-09-22 18:25:00,79.83,20.94,1.0,7.54,1337.31,380.27,58.7,安全
2025-09-22 18:25:30,62.85,61.74,-0.84,6.76,3104.29,215.68,178.1,安全
2025-09-22 18:26:00,38.31,18.27,-0.35,7.06,559.94,41.86,108.6,安全
2025-09-22 18:26:30,74.5,53.36,1.48,0.74,3577.79,384.3,29.2,预警
2025-09-22 18:27:00,75.94,51.99,0.77,10.95,3553.31,594.88,166.5,预警
2025-09-22 18:27:30,77.22,33.97,-0.99,6.96,2360.85,557.29,244.5,预警
2025-09-22 18:28:00,88.08,29.39,-0.69,9.89,2329.8,504.77,196.6,预警
2025-09-22 18:28:30,21.82,0.28,6.73,33.26,6.11,630.06,430.4,危险
2025-09-22 18:29:00,97.44,33.04,0.8,23.35,3219.42,642.17,518.8,危险
2025-09-22 18:29:30,31.88,74.57,3.12,0.54,2377.29,650.21,253.1,危险
2025-09-22 18:30:00,68.93,29.58,-1.49,4.34,1631.16,102.75,112.4,安全
2025-09-22 18:30:30,54.35,35.51,-1.38,7.09,1543.97,463.12,129.7,安全
2025-09-22 18:31:00,66.4,13.4,1.17,3.49,711.81,7.38,151.8,安全
2025-09-22 18:31:30,75.35,40.86,-0.81,2.73,2463.04,256.63,161.6,安全
2025-09-22 18:32:00,11.98,66.08,-0.63,8.73,633.31,506.15,76.9,安全
2025-09-22 18:32:30,29.21,64.18,0.09,7.4,1499.76,342.56,27.5,安全
2025-09-22 18:33:00,67.58,12.97,1.3,2.71,701.21,403.64,51.2,安全
2025-09-22 18:33:30,25.43,24.81,0.74,6.02,504.73,485.63,55.3,安全
2025-09-22 18:34:00,55.36,54.45,-1.05,4.33,2411.48,265.55,64.0,安全
2025-09-22 18:34:30,25.78,54.92,-0.85,7.66,1132.67,514.27,101.7,安全
2025-09-22 18:35:00,48.92,5.22,1.09,3.09,204.29,338.28,176.2,安全
2025-09-22 18:35:30,47.64,55.21,-0.16,0.66,2104.16,438.68,6.3,安全
2025-09-22 18:36:00,56.06,1.66,1.09,1.71,74.45,282.85,107.5,安全
2025-09-22 18:36:30,36.61,27.27,-0.1,3.37,798.68,240.97,64.6,安全
2025-09-22 18:37:00,45.3,18.41,1.47,5.41,667.18,106.8,85.9,安全
2025-09-22 18:37:30,69.31,1.43,0.54,5.92,79.29,93.27,147.1,安全
2025-09-22 18:38:00,29.52,23.51,0.98,6.9,555.21,494.04,113.4,安全
2025-09-22 18:38:30,91.24,2.99,0.34,8.38,245.53,38.24,91.5,预警
2025-09-22 18:39:00,6.61,58.88,1.56,5.91,350.28,333.32,38.1,预警
2025-09-22 18:39:30,49.13,54.51,1.06,14.02,2410.27,538.8,205.9,预警
2025-09-22 18:40:00,84.71,23.49,0.93,4.22,1790.85,498.38,237.3,预警
2025-09-22 18:40:30,76.85,42.39,-1.74,3.94,2931.9,592.72,204.1,预警
2025-09-22 18:41:00,14.9,23.37,5.98,34.58,348.21,625.43,266.5,危险
2025-09-22 18:41:30,29.95,51.79,-0.41,36.67,1551.11,650.38,405.1,危险
2025-09-22 18:42:00,10.44,63.81,0.63,5.7,532.94,283.01,15.7,安全
2025-09-22 18:42:30,52.47,67.21,-1.22,2.85,2821.21,496.27,51.2,安全
2025-09-22 18:43:00,52.32,39.49,0.29,4.5,1652.89,165.0,8.7,安全
2025-09-22 18:43:30,59.55,52.39,0.51,6.95,2495.86,134.05,4.0,安全
2025-09-22 18:44:00,64.7,33.23,-0.58,1.11,1719.98,34.51,62.8,安全
2025-09-22 18:44:30,64.38,62.29,1.19,9.94,3208.18,499.25,94.9,安全
2025-09-22 18:45:00,17.56,63.85,-0.86,2.89,896.96,128.3,92.7,安全
2025-09-22 18:45:30,25.75,12.34,-0.14,9.44,254.2,313.81,158.1,安全
2025-09-22 18:46:00,15.68,13.37,0.23,5.01,167.71,363.1,143.0,安全
2025-09-22 18:46:30,60.11,65.9,-0.31,2.24,3169.0,303.01,19.9,安全
2025-09-22 18:47:00,23.12,16.64,-0.31,1.21,307.77,17.52,118.2,安全
2025-09-22 18:47:30,48.82,53.54,0.48,1.24,2091.06,160.1,23.3,安全
2025-09-22 18:48:00,67.44,49.5,-1.39,2.18,3004.45,326.79,144.2,预警
2025-09-22 18:48:30,21.17,16.81,2.13,8.47,320.28,303.95,101.4,预警
2025-09-22 18:49:00,78.21,21.49,-0.57,9.41,1512.66,584.66,200.3,预警
2025-09-22 18:49:30,34.25,69.83,1.88,8.7,2152.51,572.67,239.8,预警
2025-09-22 18:50:00,81.85,27.46,1.82,10.56,2022.84,567.14,235.4,预警
2025-09-22 18:50:30,60.2,32.19,-8.12,34.65,1937.84,653.36,484.7,危险
2025-09-22 18:51:00,65.65,13.12,-1.07,0.29,689.06,130.38,139.4,安全
2025-09-22 18:51:30,19.21,58.33,-0.74,4.28,896.42,540.74,44.1,安全
2025-09-22 18:52:00,30.12,24.09,-1.17,5.3,580.47,208.29,125.1,安全
2025-09-22 18:52:30,65.41,36.63,-1.4,6.69,1916.77,30.47,110.9,安全
2025-09-22 18:53:00,54.81,14.36,2.29,8.85,708.36,167.82,105.6,预警
2025-09-22 18:53:30,73.19,20.34,-1.49,9.77,1339.82,417.84,137.1,预警
2025-09-22 18:54:00,63.12,63.65,1.21,10.94,3615.83,582.05,169.3,预警
2025-09-22 18:54:30,22.83,46.1,2.07,9.21,947.22,533.11,198.0,预警
2025-09-22 18:55:00,2.29,20.06,1.4,4.68,41.34,565.14,245.0,预警
2025-09-22 18:55:30,7.96,0.04,0.77,15.43,0.32,634.45,464.1,危险
2025-09-22 18:56:00,32.15,5.68,-1.44,8.29,164.35,28.05,86.3,预警
2025-09-22 18:56:30,57.85,27.95,0.85,13.73,1455.22,543.0,194.0,预警
2025-09-22 18:57:00,89.27,18.81,0.64,11.85,1511.25,580.08,230.6,预警
2025-09-22 18:57:30,73.39,6.06,-1.55,0.42,400.27,544.02,235.6,预警
2025-09-22 18:58:00,96.33,0.84,-0.62,1.16,80.92,640.67,268.6,危险
2025-09-22 18:58:30,10.91,17.13,0.15,12.97,168.2,542.35,181.9,预警
2025-09-22 18:59:00,99.9,32.42,-9.74,9.9,3238.76,655.24,278.7,危险
2025-09-22 18:59:30,54.61,18.39,-0.32,6.98,803.42,240.07,45.1,安全
2025-09-22 19:00:00,26.76,27.33,1.38,8.63,585.08,252.21,36.0,安全
2025-09-22 19:00:30,64.88,10.63,-0.87,3.96,551.74,484.19,23.7,安全
2025-09-22 19:01:00,9.79,39.52,-0.67,6.15,309.52,248.41,78.3,安全
2025-09-22 19:01:30,8.97,11.29,0.96,9.57,81.02,129.08,20.4,安全
2025-09-22 19:02:00,4.28,48.67,0.65,4.03,166.65,373.82,128.3,安全
2025-09-22 19:02:30,74.83,4.07,-0.92,0.75,243.65,477.4,142.7,安全
2025-09-22 19:03:00,45.98,6.45,-0.61,2.96,266.91,308.41,46.4,预警
2025-09-22 19:03:30,5.85,58.46,-2.35,3.24,307.79,441.4,101.8,预警
2025-09-22 19:04:00,72.13,31.68,0.23,14.43,2056.57,536.23,166.0,预警
2025-09-22 19:04:30,47.14,55.18,1.86,8.36,2341.07,579.49,241.6,预警
2025-09-22 19:05:00,18.46,26.46,1.38,9.19,439.61,505.79,213.8,预警
